ID,Título,Título Original,Títulos Alternativos,Autor,Autor Nombre Completo,Autor Nacimiento,Autor Muerte,Autor Época,Autor Biografía,Tipo de Obra,Género,Subgénero,Tema,Fuente Principal,Origen de Datos,Página PDF,Número de Actos,Número de Versos,Idioma,Fecha de Creación,Música Conservada,Compositor,Bibliotecas con Música,Bibliografía Musical,Mecenas,Edición Príncipe,Notas Bibliográficas,Manuscritos Conocidos,Ediciones Conocidas,Notas,Observaciones
3114,Los amigos engañados,Los amigos engañados,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3115,Los amigos trocados,Los amigos trocados,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3136,Los amores de protección,Los amores de protección,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3137,Los amores del príncipe Oranteo,Los amores del príncipe Oranteo,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3140,Los amotinados,Los amotinados,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3155,Los aplausos de la fe,Los aplausos de la fe,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3160,Los arcabuces,Los arcabuces,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3195,Los bandos de Rávena,Los bandos de Rávena,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3260,Los caballeros nuevos,Los caballeros nuevos,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3261,Los cabellos de Absalón,Los cabellos de Absalón,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3271,Los canónigos de Barcelona,Los canónigos de Barcelona,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3279,Los carboneros de Francia,Los carboneros de Francia,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3295,Los casamientos de José,Los casamientos de José,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3319,Los celos,Los celos,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3309,Los celos de Rodamonte,Los celos de Rodamonte,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3310,Los celos de San José,Los celos de San José,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3311,Los celos del diablo,Los celos del diablo,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3313,Los celos hacen estrellas,Los celos hacen estrellas,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3316,Los celos por la alabanza,Los celos por la alabanza,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3332,Los ciegos,Los ciegos,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3333,Los cielos contra los celos,Los cielos contra los celos,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3357,Los comendadores,Los comendadores,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3356,Los comendadores de Córdoba,Los comendadores de Córdoba,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3407,Los corporales de Daroca,Los corporales de Daroca,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3418,Los cristianos sin bautismo,Los cristianos sin bautismo,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3467,Los desagravios de Cristo,Los desagravios de Cristo,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3468,Los descasados de Valencia,Los descasados de Valencia,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3482,Los desposorios de Cristo con la naturaleza humana,Los desposorios de Cristo con la naturaleza humana,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3484,Los desposorios de Isaac,Los desposorios de Isaac,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3483,Los desposorios de Isaac con Rebeca,Los desposorios de Isaac con Rebeca,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3485,Los desposorios de José,Los desposorios de José,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3488,Los desposorios de Nuestra Señora,Los desposorios de Nuestra Señora,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3489,Los desposorios de San José y la Virgen María,Los desposorios de San José y la Virgen María,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3490,Los desposorios de Sansón,Los desposorios de Sansón,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3487,Los desposorios de la Virgen,Los desposorios de la Virgen,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3486,"Los desposorios de la infanta, moralizado a lo divino","Los desposorios de la infanta, moralizado a lo divino",,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3530,Los donaires de Matico,Los donaires de Matico,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3538,Los dos Fernandos de Austria,Los dos Fernandos de Austria,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3536,Los dos amantes del cielo,Los dos amantes del cielo,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3539,Los dos hermanos,Los dos hermanos,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3540,Los dos luceros de Oriente,Los dos luceros de Oriente,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3542,Los dos mayores caudillos,Los dos mayores caudillos,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3541,Los dos más buenos Guzmanes,Los dos más buenos Guzmanes,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3544,Los dos prodigios de Roma,Los dos prodigios de Roma,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3575,Los enredos de Laura,Los enredos de Laura,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3577,Los enredos premiados,Los enredos premiados,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3590,Los esclavos libres,Los esclavos libres,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3602,Los españoles,Los españoles,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3599,Los españoles en Chile,Los españoles en Chile,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3600,Los españoles en Flandes,Los españoles en Flandes,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3601,Los españoles en Francia,Los españoles en Francia,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3615,Los estudiantes,Los estudiantes,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3617,Los evangelistas,Los evangelistas,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3722,Los hechos del maestro Pelayo Correa,Los hechos del maestro Pelayo Correa,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3726,Los hermanos parecidos,Los hermanos parecidos,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3785,Los indios,Los indios,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3825,Los jueces de Castilla,Los jueces de Castilla,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3826,Los juegos olímpicos,Los juegos olímpicos,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3840,Los ladrones convertidos,Los ladrones convertidos,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3891,Los locos,Los locos,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3889,Los locos de Valencia,Los locos de Valencia,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3890,Los locos por el cielo,Los locos por el cielo,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3973,Los melindres de Belisa,Los melindres de Belisa,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3986,Los milagros de San Gregorio,Los milagros de San Gregorio,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3996,Los misterios de la misa,Los misterios de la misa,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3930,Los mártires de Madrid,Los mártires de Madrid,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3931,Los mártires del Japón,Los mártires del Japón,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3932,Los mártires japoneses,Los mártires japoneses,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4093,Los nuevos mártires de Argel,Los nuevos mártires de Argel,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4102,Los obreros del Señor,Los obreros del Señor,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4122,Los palacios de Galiana,Los palacios de Galiana,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4141,Los peligros de la ausencia,Los peligros de la ausencia,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4163,Los pineos,Los pineos,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4167,Los planetas,Los planetas,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4222,Los privilegios de las mujeres,Los privilegios de las mujeres,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4283,Los reinos divididos,Los reinos divididos,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4318,Los reyes de la campana,Los reyes de la campana,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4336,Los ruiseñores,Los ruiseñores,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4455,Los siete durmientes,Los siete durmientes,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4457,Los siete infantes de Lara,Los siete infantes de Lara,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4486,Los sucesos de tres horas,Los sucesos de tres horas,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4506,Los templarios,Los templarios,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4530,Los torneos de Aragón,Los torneos de Aragón,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4534,Los trabajos de Cristo,Los trabajos de Cristo,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4535,Los trabajos de Tobías,Los trabajos de Tobías,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4547,Los trajes,Los trajes,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4561,Los tres Ponces de León,Los tres Ponces de León,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4551,"Los tres afectos de amor, piedad, desmayo y valor","Los tres afectos de amor, piedad, desmayo y valor",,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4552,Los tres consejos,Los tres consejos,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4553,Los tres diamantes,Los tres diamantes,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4555,Los tres hermanos del cielo y mártires de Carlete,Los tres hermanos del cielo y mártires de Carlete,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4569,Los triunfos de San Miguel,Los triunfos de San Miguel,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4571,Los triunfos del Rosario,Los triunfos del Rosario,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4570,Los triunfos del emperador Carlos V,Los triunfos del emperador Carlos V,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4591,Los valles de Sopetrán,Los valles de Sopetrán,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4600,Los veinticuatro de Córdoba,Los veinticuatro de Córdoba,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4608,Los vencidos vencedores,Los vencidos vencedores,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4638,Los vicios locos del infierno,Los vicios locos del infierno,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4658,Los villanos de Hungría,Los villanos de Hungría,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4674,Los volatines,Los volatines,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3172,Los áspides de Cleopatra,Los áspides de Cleopatra,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3894,Lot,Lot,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3895,Lucinda perseguida,Lucinda perseguida,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3896,Luis Pérez el Gallego,Luis Pérez el Gallego,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3897,Luis y Alejandro,Luis y Alejandro,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3848,Lázaro,Lázaro,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3855,Lérida,Lérida,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3901,Macías,Macías,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2837,Manos blancas,Manos blancas,,,,,,,,comedia,,,,FUENTESXI,pdf,152,,,Español,,No,,,,,,,,,,
3919,Marco Antonio y Cleopatra,Marco Antonio y Cleopatra,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3920,Marcos Jarra el bandolero,Marcos Jarra el bandolero,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2855,Matar con buena intención,Matar con buena intención,,,,,,,,comedia,,,,AMBAS,web,,,,Español,,No,,,,,,"Según el documento, es de don Juan de Matos Fragoso. La traen Medal, García de la Huerta, Arteaga y Barrera, anónima.",,,,
3961,Mazariegos y Monsalves,Mazariegos y Monsalves,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3916,Mañana será otro día,Mañana será otro día,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3917,Mañanas de abril y mayo,Mañanas de abril y mayo,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2868,"Mejor alcalde el rey, y no hay cuenta con serranos, El","Mejor alcalde el rey, y no hay cuenta con serranos, El",,,,,,,,comedia,,,,FUENTESXI,pdf,1,,,Español,,No,,,,,,,,,,
2871,Mejor amigo el rey,Mejor amigo el rey,,Moreto,,,,Siglo de Oro,,comedia,comedia,,,FUENTESXI,pdf,4,,,Español,,No,,,,,la Primera parte de sus comedias (Madrid,"Comedia de Moreto, impresa en la Primera parte de sus comedias (Madrid, 1654), fols. 22 v. - 42 v.",,,,
2873,Mejor está que estaba,Mejor está que estaba,La Luna africana,Calderón,,,,Siglo de Oro,,auto,comedia,,,AMBAS,web,,,,Español,,No,,,,,Escogidas I (Madrid,"Comedia de Calderón, impresa en Escogidas I (Madrid, 1652), fols. 108 r. - 130 r. Hay manuscrito en la biblioteca de la Hispanic Society of America, con fecha de 1664, que pertenecía al autor de comedias José de Prado; B2003 (Regueiro y Reichenberger, I, 93-96). Barrera, 513, señala la existencia de otro en la biblioteca de Sánchez Rayón. Comedia impresa suelta, y atribuida a Calderón por Fajardo, Medel y García de la Huerta, y a «tres ingenios» por Fajardo. A pesar de haberla rechazado Vera Tassis en la Sexta parte de las comedias de Calderón, Barrera, 564, dice que la tercera jornada es de don Pedro, y las otras dos de otros dos dramaturgos desconocidos; pero su aserto carece de apoyo documental y bibliográfico. En la B.N.M. hay manuscrito con el título de La Luna africana, 15.540 (Paz, I, 319; Ciria Matilla, CB, XXX [1973], 78), con indicación de ser de don Pedro Calderón.",,,,
2877,Mentir y mudarse a un tiempo,Mentir y mudarse a un tiempo,El mentiroso; Corral de la Cruz (30 de enero),,,,,,,comedia,comedia,,,AMBAS,web,,,,Español,,No,,,,,Escogidas XIV (Madrid,"Comedia de los hermanos Diego y José de Figueroa y Córdoba, impresa en Escogidas XIV (Madrid, 1661), fols. 67 r. - 87 r.: «Fiesta que se representó a sus Magestades en el Buen Retiro.» Según Salva, I, 623, se publicó posteriormente con el título de Mentir y mudarse a un tiempo: el mentiroso en la Corte. En la B.N.M. hay un manuscrito, 14.914, probablemente el autógrafo, con aprobaciones de 1658 y de 1685: «La primera dice que esta comedia se representó con gran aplauso en el Buen Retiro, en la fiesta que el Marqués de Liche [sic] ofreció por Carnestolendas a SS.MM.» También hay otro segundo manuscrito, en letra del siglo XVII: 17.312 (Paz, I, 353; Cotarelo, BRAE, VI [1919], 177-179).",,,,
3976,Merecer para alcanzar,Merecer para alcanzar,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3979,Merlín,Merlín,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
3991,Mirad a quién alabáis,Mirad a quién alabáis,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4001,Mojiganga de las Fiestas de Valencia en el jardín de Flora,Mojiganga de las Fiestas de Valencia en el jardín de Flora,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2883,Mojiganga de las beatas,Mojiganga de las beatas,,,,,,,,comedia,,,,FUENTESXI,pdf,5,,,Español,,No,,,,,,,,,,
4002,Mojiganga para la zarzuela No puede haber dos que se amen,Mojiganga para la zarzuela No puede haber dos que se amen,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
4004,Monco,Monco,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
2885,Montes afirma el desdén,Montes afirma el desdén,Montes afirman desdén (Fuentes VI),Cañizares,,,,Siglo de Oro,,zarzuela,zarzuela,,,FUENTESXI,pdf,48,,,Español,,No,,,,,,"Zarzuela de Cañizares, de la cual hay manuscrito en la B.N.M., 17.348 (Paz, I, 364). Barrera, 70, 565, se equivoca al llamarla Montes allana el desdén.",,,,
4011,Montes afirman desdén,Montes afirman desdén,,,,,,,,comedia,,,,CATCOM,web,,,,Español,,No,,,,,,,,,Importado desde CATCOM backup,
